t,mark,rider,speed_kmh,accel_ms2,lat_accel_ms2,yaw_rate_rads,heading_deg,pitch_deg,roll_deg,lean_deg,slip_deg,throttle_in,steer_in,steer_deg,steer_limit_deg,surface_front,surface_rear,contact_f,contact_r,dist_along_m,off_centre_m,corner_radius_m,nitro,x,y,z
56.9,,riding,116.3,0.97,1.34,0.041,-168.6,0.0,0.0,-16.6,0.1,1.0,0.0,0.0,1.2,road,road,1,1,1811.5,5.44,378,0,767.50,-5.38,684.91
57.0,,riding,116.6,0.88,0.96,0.030,-168.4,0.0,0.0,-10.7,-0.0,1.0,0.0,0.0,1.2,road,road,1,1,1814.7,5.24,1008,0,766.86,-5.04,681.76
57.1,,riding,116.9,0.91,4.04,0.124,-168.1,0.0,0.0,-7.4,-0.1,1.0,-1.0,-1.2,1.2,road,road,1,1,1817.8,5.05,2059,0,766.20,-4.71,678.60
57.2,,riding,117.1,0.50,8.45,0.260,-166.9,0.0,0.0,-21.3,0.3,1.0,-1.0,-1.2,1.2,road,road,1,1,1821.0,4.87,680,0,765.50,-4.42,675.43
57.3,,riding,117.3,0.74,12.57,0.386,-165.0,0.0,0.0,-35.6,1.0,1.0,-1.0,-1.2,1.2,road,road,1,1,1824.2,4.66,514,0,764.74,-4.18,672.27
57.4,,riding,117.7,0.88,2.44,0.075,-164.0,0.0,0.0,-33.3,0.8,1.0,0.0,0.0,1.2,road,road,1,1,1827.5,4.41,700,0,763.91,-3.95,669.12
57.5,,riding,118.0,0.89,0.52,0.016,-163.8,0.0,0.0,-17.8,0.4,1.0,0.0,0.0,1.2,road,road,1,1,1830.7,4.12,1043,0,763.03,-3.73,665.97
57.6,,riding,118.3,0.87,0.16,0.005,-163.8,0.0,0.0,-8.3,0.1,1.0,0.0,0.0,1.2,road,road,1,1,1834.0,3.80,1620,0,762.13,-3.50,662.82
57.7,,riding,118.6,0.84,0.10,0.003,-163.8,0.0,0.0,-3.4,0.0,1.0,0.0,0.0,1.2,road,road,1,1,1837.3,3.49,2625,0,761.22,-3.25,659.66
57.8,,riding,119.1,1.44,-1.97,-0.060,-163.5,0.0,0.0,-7.9,-0.1,1.0,0.0,0.0,1.2,road,road,1,1,1840.5,3.16,4575,0,760.28,-2.99,656.50
57.9,,riding,119.4,0.85,-0.31,-0.009,-163.7,0.0,0.0,0.2,-0.1,1.0,0.0,0.0,1.2,road,road,1,1,1843.8,2.82,9386,0,759.34,-2.73,653.32
58.0,,riding,119.7,0.70,-0.01,-0.000,-163.7,0.0,0.0,0.6,-0.1,1.0,0.0,0.0,1.2,road,road,1,1,1847.1,2.49,45875,0,758.41,-2.48,650.14
58.1,,riding,119.9,0.70,0.06,0.002,-163.7,0.0,0.0,0.2,-0.0,1.0,0.0,0.0,1.2,road,road,1,1,1850.5,2.16,20751,0,757.47,-2.23,646.96
58.2,,riding,120.2,0.68,0.07,0.002,-163.7,0.0,0.0,-0.2,-0.0,1.0,0.0,0.0,1.2,road,road,1,1,1853.8,1.83,9059,0,756.53,-1.99,643.76
58.3,,riding,120.4,0.66,0.07,0.002,-163.6,0.0,0.0,-0.3,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1857.1,1.50,5908,0,755.59,-1.75,640.56
58.4,,riding,120.6,0.65,0.07,0.002,-163.6,0.0,0.0,-0.4,0.0,1.0,0.0,0.0,1.1,road,road,1,1,1860.4,1.16,3445,0,754.65,-1.52,637.35
58.5,,riding,120.9,0.61,-9.57,-0.285,-164.4,0.0,0.0,7.7,-0.3,1.0,1.0,1.1,1.1,road,road,1,1,1863.8,0.83,2789,0,753.72,-1.30,634.13
58.6,,riding,121.1,0.54,-5.31,-0.158,-166.0,0.0,0.0,29.1,-0.9,1.0,0.0,0.0,1.1,road,road,1,1,1867.1,0.53,2424,0,752.83,-1.08,630.89
58.7,,riding,121.3,0.56,-0.98,-0.029,-166.4,0.0,0.0,20.5,-0.5,1.0,0.0,0.0,1.1,road,road,1,1,1870.5,0.29,2609,0,751.99,-0.87,627.64
58.8,,riding,121.5,0.62,-0.16,-0.005,-166.5,0.0,0.0,10.0,-0.2,1.0,0.0,0.0,1.1,road,road,1,1,1873.9,0.08,3633,0,751.19,-0.67,624.36
58.9,,riding,121.7,0.64,-0.01,-0.000,-166.5,0.0,0.0,3.8,-0.1,1.0,0.0,0.0,1.1,road,road,1,1,1877.2,-0.12,10386,0,750.39,-0.48,621.08
59.0,,riding,122.0,0.66,0.02,0.000,-166.5,0.0,0.0,1.7,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1880.6,-0.32,6753,0,749.60,-0.31,617.79
59.1,,riding,122.2,0.67,0.02,0.000,-166.5,0.0,0.0,0.6,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1884.0,-0.52,2459,0,748.81,-0.16,614.50
59.2,,riding,122.4,0.68,-3.48,-0.102,-166.6,0.0,0.0,0.2,-0.0,1.0,1.0,1.1,1.1,road,road,1,1,1887.4,-0.71,1885,0,748.02,-0.02,611.19
59.3,,riding,122.7,0.60,-8.84,-0.259,-168.2,0.0,0.0,26.8,-0.8,1.0,0.0,0.0,1.1,road,road,1,1,1890.8,-0.86,2447,0,747.25,0.11,607.87
59.4,,riding,122.9,0.62,-1.67,-0.049,-168.8,0.0,0.0,22.7,-0.6,1.0,0.0,0.0,1.1,road,road,1,1,1894.2,-0.95,5686,0,746.53,0.23,604.54
59.5,,riding,123.1,0.65,-0.32,-0.009,-168.9,0.0,0.0,11.7,-0.3,1.0,0.0,0.0,1.1,road,road,1,1,1897.6,-1.00,7244,0,745.85,0.34,601.18
59.6,,riding,123.4,0.67,-0.06,-0.002,-169.0,0.0,0.0,5.9,-0.1,1.0,0.0,0.0,1.1,road,road,1,1,1901.0,-1.03,2187,0,745.19,0.44,597.82
59.7,,riding,123.6,0.60,-11.69,-0.341,-170.4,0.0,0.0,22.2,-0.7,1.0,1.0,1.1,1.1,road,road,1,1,1904.5,-1.05,1280,0,744.55,0.54,594.45
59.8,,riding,123.7,0.45,-10.40,-0.303,-172.5,0.0,0.0,37.5,-1.3,1.0,0.0,0.0,1.1,road,road,1,1,1907.9,-1.00,897,0,743.99,0.62,591.06
59.9,,riding,123.9,0.51,-1.97,-0.057,-173.3,0.0,0.0,31.6,-0.8,1.0,0.0,0.0,1.1,road,road,1,1,1911.3,-0.88,682,0,743.51,0.70,587.65
60.0,,riding,124.1,0.52,-11.18,-0.324,-174.5,0.0,0.0,29.2,-0.8,1.0,1.0,1.1,1.1,road,road,1,1,1914.8,-0.71,446,0,743.09,0.77,584.23
60.1,,riding,124.3,0.41,-10.30,-0.298,-176.6,0.0,0.0,40.4,-1.3,1.0,0.0,0.0,1.1,road,road,1,1,1918.2,-0.48,373,0,742.77,0.84,580.79
60.2,,riding,124.4,0.50,-1.95,-0.056,-177.3,0.0,0.0,32.7,-0.8,1.0,0.0,0.0,1.1,road,road,1,1,1921.6,-0.19,317,0,742.53,0.89,577.34
60.3,,riding,124.6,0.60,-0.37,-0.011,-177.5,0.0,0.0,16.7,-0.3,1.0,0.0,0.0,1.1,road,road,1,1,1925.1,0.13,283,0,742.34,0.95,573.89
60.4,,riding,124.9,0.63,-0.07,-0.002,-177.5,0.0,0.0,7.4,-0.1,1.0,0.0,0.0,1.1,road,road,1,1,1928.5,0.43,266,0,742.18,0.99,570.42
60.5,,riding,125.1,0.62,-0.01,-0.000,-177.5,0.0,0.0,2.8,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1932.0,0.68,262,0,742.03,1.03,566.95
60.6,,riding,125.8,2.09,-6.47,-0.185,-177.7,0.0,0.0,13.5,-1.0,1.0,0.0,0.0,1.1,road,road,1,1,1935.5,0.84,292,0,741.82,1.07,563.46
60.7,,riding,126.0,0.37,-1.78,-0.051,-178.2,0.0,0.0,18.3,-0.6,1.0,0.0,0.0,1.0,road,road,1,1,1939.0,0.98,309,0,741.65,1.09,559.96
60.8,,riding,126.1,0.20,-9.59,-0.274,-179.6,0.0,0.0,28.7,-0.9,1.0,1.0,1.0,1.0,road,road,1,1,1942.5,1.14,311,0,741.54,1.11,556.46
60.9,,riding,126.3,0.64,-9.56,-0.273,178.8,0.0,0.0,38.0,-1.2,1.0,1.0,1.0,1.0,road,road,1,1,1946.0,1.35,296,0,741.51,1.10,552.95
61.0,,riding,126.4,0.46,-9.71,-0.277,177.2,0.0,0.0,41.8,-1.3,1.0,1.0,1.0,1.0,road,road,1,1,1949.5,1.59,268,0,741.56,1.08,549.44
61.1,,riding,126.6,0.38,-9.76,-0.278,175.6,0.0,0.0,43.6,-1.4,1.0,1.0,1.0,1.0,road,road,1,1,1953.1,1.89,235,0,741.70,1.05,545.93
61.2,,riding,126.7,0.39,-9.54,-0.271,174.0,0.0,0.0,44.2,-1.4,1.0,1.0,1.0,1.0,road,road,1,1,1956.6,2.23,186,0,741.95,1.00,542.42
61.3,,riding,126.9,0.40,-6.81,-0.193,172.5,0.0,0.0,43.9,-1.4,1.0,0.0,0.0,1.0,road,road,1,1,1960.1,2.61,169,0,742.29,0.94,538.91
61.4,,riding,126.8,-0.10,-1.94,-0.055,172.1,0.0,0.0,27.5,-0.8,1.0,0.0,0.0,1.0,road,road,1,1,1963.7,2.99,156,0,742.70,0.87,535.41
61.5,,riding,126.9,0.30,0.10,0.003,172.0,0.0,0.0,15.0,-0.4,1.0,0.0,0.0,1.0,road,road,1,1,1967.3,3.33,146,0,743.16,0.80,531.91
61.6,,riding,127.1,0.50,0.65,0.018,172.1,0.0,0.0,4.7,-0.2,1.0,0.0,0.0,1.0,road,road,1,1,1970.9,3.60,139,0,743.63,0.73,528.41
61.7,,riding,127.4,0.72,-3.52,-0.100,172.0,0.0,0.0,1.4,-0.1,1.0,1.0,1.0,1.0,road,road,1,1,1974.6,3.79,136,0,744.11,0.65,524.91
61.8,,riding,127.8,1.27,-8.07,-0.227,170.9,0.0,0.0,19.3,-0.6,1.0,1.0,1.0,1.0,road,road,1,1,1978.2,3.90,138,0,744.62,0.58,521.39
61.9,,riding,128.1,0.71,-9.26,-0.260,169.4,0.0,0.0,32.7,-1.0,1.0,1.0,1.0,1.0,road,road,1,1,1981.9,3.95,143,0,745.18,0.52,517.88
62.0,,riding,128.2,0.40,-9.83,-0.276,167.9,0.0,0.0,39.5,-1.2,1.0,1.0,1.0,1.0,road,road,1,1,1985.6,3.98,148,0,745.81,0.46,514.37
62.1,,riding,128.3,0.28,-10.01,-0.281,166.2,0.0,0.0,43.0,-1.3,1.0,1.0,1.0,1.0,road,road,1,1,1989.2,4.03,152,0,746.54,0.40,510.88
62.2,,riding,128.4,0.17,-5.44,-0.153,164.8,0.0,0.0,43.3,-1.3,1.0,0.0,0.0,1.0,road,road,1,1,1992.8,4.09,156,0,747.36,0.33,507.41
62.3,,riding,128.4,-0.11,-2.04,-0.057,164.4,0.0,0.0,28.7,-0.8,1.0,0.0,0.0,1.0,road,road,1,1,1996.5,4.15,155,0,748.26,0.26,503.96
62.4,,riding,128.4,0.25,-0.39,-0.011,164.2,0.0,0.0,15.5,-0.4,1.0,0.0,0.0,1.0,road,road,1,1,2000.2,4.17,153,0,749.20,0.18,500.52
62.5,,riding,128.6,0.41,-0.15,-0.004,164.2,0.0,0.0,6.4,-0.1,1.0,0.0,0.0,1.0,road,road,1,1,2003.9,4.13,151,0,750.16,0.09,497.07
62.6,,riding,128.8,0.66,-8.57,-0.240,163.3,0.0,0.0,16.2,-0.5,1.0,1.0,1.0,1.0,road,road,1,1,2007.5,4.02,145,0,751.14,0.01,493.63
62.7,,riding,129.2,0.96,-9.97,-0.278,161.8,0.0,0.0,32.5,-1.0,1.0,1.0,1.0,1.0,road,road,1,1,2011.2,3.87,142,0,752.17,-0.07,490.20
62.8,,riding,129.3,0.41,-11.10,-0.309,160.0,0.0,0.0,41.2,-1.2,1.0,1.0,1.0,1.0,road,road,1,1,2014.9,3.71,135,0,753.29,-0.15,486.79
62.9,,riding,129.4,0.17,-11.67,-0.325,158.2,0.0,0.0,45.2,-1.4,1.0,1.0,1.0,1.0,road,road,1,1,2018.6,3.55,128,0,754.50,-0.22,483.40
63.0,,riding,129.4,0.07,-3.84,-0.107,156.9,0.0,0.0,39.8,-1.1,1.0,0.0,0.0,1.0,road,road,1,1,2022.3,3.39,113,0,755.82,-0.30,480.05
63.1,,riding,129.5,0.14,-1.27,-0.035,156.5,0.0,0.0,26.2,-0.6,1.0,0.0,0.0,1.0,road,road,1,1,2026.0,3.22,107,0,757.20,-0.37,476.73
63.2,,riding,129.6,0.27,-3.73,-0.104,156.3,0.0,0.0,13.0,-0.2,1.0,1.0,1.0,1.0,road,road,1,1,2029.7,2.96,106,0,758.62,-0.43,473.43
63.3,,riding,129.6,0.17,-12.37,-0.344,154.7,0.0,0.0,32.2,-0.8,1.0,1.0,1.0,1.0,road,road,1,1,2033.4,2.58,110,0,760.08,-0.49,470.13
63.4,,riding,129.6,0.02,-14.00,-0.389,152.5,0.0,0.0,40.5,-1.4,1.0,1.0,1.0,1.0,road,road,1,1,2037.1,2.16,117,0,761.63,-0.55,466.88
63.5,,riding,129.6,-0.14,-14.30,-0.397,150.2,0.0,0.0,45.0,-1.6,1.0,1.0,1.0,1.0,road,road,1,1,2040.7,1.75,151,0,763.28,-0.60,463.68
63.6,,riding,129.5,-0.07,-3.57,-0.099,148.9,0.0,0.0,38.9,-1.2,1.0,0.0,0.0,1.0,road,road,1,1,2044.3,1.38,180,0,765.04,-0.66,460.54
63.7,,riding,129.8,0.76,-11.62,-0.322,148.1,0.0,0.0,31.3,-1.3,1.0,1.0,1.0,1.0,road,road,1,1,2047.9,0.99,222,0,766.85,-0.71,457.42
63.8,,riding,129.8,-0.12,-12.14,-0.337,146.2,0.0,0.0,41.3,-1.4,1.0,1.0,1.0,1.0,road,road,1,1,2051.5,0.63,288,0,768.74,-0.76,454.35
63.9,,riding,129.7,-0.10,-3.85,-0.107,144.8,0.0,0.0,40.8,-1.2,1.0,0.0,0.0,1.0,road,road,1,1,2055.1,0.34,405,0,770.72,-0.81,451.34
64.0,,riding,129.7,-0.03,-1.68,-0.047,144.4,0.0,0.0,26.9,-0.6,1.0,0.0,0.0,1.0,road,road,1,1,2058.7,0.11,1467,0,772.77,-0.86,448.37
64.1,,riding,129.8,0.19,-0.32,-0.009,144.3,0.0,0.0,14.1,-0.3,1.0,0.0,0.0,1.0,road,road,1,1,2062.3,-0.08,5384,0,774.85,-0.92,445.42
64.2,,riding,129.9,0.21,-0.06,-0.002,144.3,0.0,0.0,6.3,-0.1,1.0,0.0,0.0,1.0,road,road,1,1,2065.9,-0.25,59688,0,776.95,-0.97,442.48
64.3,,riding,130.0,0.21,-0.01,-0.000,144.3,0.0,0.0,2.6,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2069.5,-0.40,4973,0,779.05,-1.03,439.55
64.4,,riding,130.0,0.20,-0.00,-0.000,144.3,0.0,0.0,1.1,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2073.1,-0.52,1323,0,781.16,-1.09,436.62
64.5,,riding,129.1,-2.49,-0.00,-0.000,144.3,0.0,0.0,0.4,-0.0,0.0,0.0,0.0,1.0,road,road,1,1,2076.7,-0.67,565,0,783.26,-1.14,433.69
64.6,,riding,127.7,-3.88,-11.52,-0.325,143.0,0.0,0.0,19.9,-0.6,0.0,1.0,1.0,1.0,road,road,1,1,2080.3,-0.83,502,0,785.36,-1.20,430.82
64.7,,riding,126.3,-4.00,-10.21,-0.291,140.9,0.0,0.0,38.1,-1.3,0.0,0.0,0.0,1.0,road,road,1,1,2083.8,-0.96,503,0,787.48,-1.25,428.01
64.8,,riding,124.9,-3.93,-1.91,-0.055,140.2,0.0,0.0,31.0,-0.8,0.0,0.0,0.0,1.1,road,road,1,1,2087.3,-1.03,579,0,789.66,-1.29,425.29
64.9,,riding,124.4,-1.45,-0.36,-0.010,140.0,0.0,0.0,15.9,-0.3,1.0,0.0,0.0,1.1,road,road,1,1,2090.7,-1.07,730,0,791.85,-1.34,422.62
65.0,,riding,124.7,0.94,-0.07,-0.002,140.0,0.0,0.0,7.1,-0.1,1.0,0.0,0.0,1.1,road,road,1,1,2094.2,-1.09,994,0,794.07,-1.38,419.96
65.1,,riding,125.0,0.91,-0.01,-0.000,140.0,0.0,0.0,3.0,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,2097.7,-1.12,3378,0,796.30,-1.44,417.30
65.2,,riding,125.3,0.88,-0.00,-0.000,140.0,0.0,0.0,1.1,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,2101.1,-1.14,28896,0,798.53,-1.50,414.63
65.3,,riding,125.6,0.86,-0.00,-0.000,140.0,0.0,0.0,0.5,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,2104.6,-1.16,3167,0,800.77,-1.56,411.96
65.4,,riding,126.0,0.83,0.00,0.000,140.0,0.0,0.0,0.2,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2108.1,-1.18,1941,0,803.02,-1.64,409.28
65.5,,riding,126.2,0.82,0.00,0.000,140.0,0.0,0.0,0.1,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2111.6,-1.19,1603,0,805.28,-1.72,406.59
65.6,,riding,126.5,0.80,0.00,0.000,140.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2115.2,-1.19,1575,0,807.53,-1.81,403.90
65.7,,riding,126.8,0.79,-0.00,-0.000,140.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2118.7,-1.17,2478,0,809.80,-1.91,401.21
65.8,,riding,127.1,0.77,-0.00,-0.000,140.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2122.2,-1.16,3783,0,812.07,-2.02,398.50
65.9,,riding,127.4,0.75,-0.00,-0.000,140.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,2125.7,-1.14,7012,0,814.34,-2.14,395.79
66.0,,riding,126.3,-2.89,-0.00,-0.000,140.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,road,road,1,1,2129.3,-1.12,19796,0,816.60,-2.26,393.10
66.1,,riding,125.0,-3.60,-6.07,-0.175,139.7,0.0,0.0,2.7,-0.1,0.0,1.0,1.1,1.1,road,road,1,1,2132.8,-1.09,493002,0,818.84,-2.38,390.43
66.2,,riding,123.7,-3.65,-12.65,-0.368,137.9,0.0,0.0,24.8,-0.9,0.0,1.0,1.1,1.1,road,road,1,1,2136.2,-1.04,31322,0,821.09,-2.50,387.82
66.3,,riding,122.3,-3.80,-10.43,-0.307,135.7,0.0,0.0,39.8,-1.4,0.0,0.0,0.0,1.1,road,road,1,1,2139.6,-0.91,11117,0,823.37,-2.62,385.30
66.4,,riding,121.0,-3.68,-1.96,-0.058,134.9,0.0,0.0,32.1,-0.9,0.0,0.0,0.0,1.1,road,road,1,1,2143.0,-0.69,8184,0,825.70,-2.75,382.86
66.5,,riding,119.7,-3.54,-0.38,-0.011,134.8,0.0,0.0,16.4,-0.4,0.0,0.0,0.0,1.2,road,road,1,1,2146.3,-0.41,6259,0,828.04,-2.87,380.48
66.6,,riding,118.5,-3.47,-0.09,-0.003,134.8,0.0,0.0,7.4,-0.1,0.0,0.0,0.0,1.2,road,road,1,1,2149.6,-0.11,4847,0,830.38,-2.99,378.15
66.7,,riding,117.2,-3.52,-11.54,-0.355,133.3,0.0,0.0,22.8,-0.7,0.0,1.0,1.2,1.2,road,road,1,1,2152.9,0.22,3733,0,832.71,-3.12,375.87
66.8,,riding,115.9,-3.59,-5.65,-0.175,131.5,0.0,0.0,36.1,-1.2,0.0,0.0,0.0,1.2,road,road,1,1,2156.1,0.60,2806,0,835.06,-3.24,373.66
66.9,,riding,114.7,-3.50,-1.08,-0.034,131.0,0.0,0.0,25.1,-0.6,0.0,0.0,0.0,1.3,road,road,1,1,2159.3,1.04,2164,0,837.44,-3.37,371.52
67.0,,riding,113.4,-3.49,-10.88,-0.345,129.8,0.0,0.0,26.2,-0.7,0.0,1.0,1.3,1.3,road,road,1,1,2162.4,1.53,1885,0,839.82,-3.50,369.45
67.1,,riding,112.1,-3.56,-7.51,-0.241,127.7,0.0,0.0,38.7,-1.3,0.0,0.0,0.0,1.3,road,road,1,1,2165.5,2.08,1694,0,842.22,-3.62,367.46
67.2,,riding,110.9,-3.46,-1.44,-0.047,127.1,0.0,0.0,28.3,-0.8,1.0,0.0,0.0,1.3,road,road,1,1,2168.5,2.68,1253,0,844.65,-3.75,365.54
67.3,,riding,111.9,2.86,-0.31,-0.010,127.0,0.0,0.0,14.0,-0.3,1.0,0.0,0.0,1.3,road,road,1,1,2171.5,3.33,612,0,847.11,-3.88,363.66
67.4,,riding,112.9,2.79,-0.10,-0.003,126.9,0.0,0.0,5.6,-0.1,0.0,0.0,0.0,1.3,road,road,1,1,2174.6,4.00,314,0,849.60,-4.01,361.77
67.5,,riding,111.7,-3.27,-0.06,-0.002,126.9,0.0,0.0,2.8,-0.1,0.0,0.0,0.0,1.3,road,road,1,1,2177.6,4.68,197,0,852.09,-4.16,359.90
67.6,,riding,110.6,-3.18,-0.05,-0.002,126.9,0.0,0.0,1.3,-0.0,0.0,0.0,0.0,1.4,road,road,1,1,2180.7,5.33,137,0,854.54,-4.33,358.05
67.7,,riding,109.7,-2.50,0.06,0.002,126.9,0.0,0.0,0.6,-0.0,0.0,0.0,0.0,1.4,road,road,1,1,2184.0,5.88,104,0,856.98,-4.54,356.22
67.8,,riding,108.9,-2.31,-0.04,-0.001,126.9,0.0,0.0,0.2,-0.0,0.0,0.0,0.0,1.4,road,road,1,1,2187.4,6.24,85,0,859.39,-4.81,354.40
67.9,,riding,107.8,-3.02,-0.05,-0.002,126.9,0.0,0.0,0.3,-0.0,0.0,0.0,0.0,1.4,road,road,1,1,2190.5,6.48,78,0,861.78,-5.08,352.60
68.0,,riding,106.7,-3.10,-0.03,-0.001,126.9,0.0,0.0,0.3,-0.0,0.0,0.0,0.0,1.5,road,road,1,1,2193.7,6.64,72,0,864.15,-5.31,350.82
68.1,,riding,105.6,-3.01,-0.03,-0.001,126.9,0.0,0.0,0.2,-0.0,0.0,0.0,0.0,1.5,road,road,1,1,2196.9,6.69,66,0,866.50,-5.50,349.06
68.2,,riding,104.5,-3.04,-11.50,-0.396,125.2,0.0,0.0,19.1,-0.7,0.0,1.0,1.5,1.5,road,road,1,1,2200.1,6.64,60,0,868.84,-5.68,347.34
68.3,,riding,103.3,-3.17,-12.34,-0.430,122.7,0.0,0.0,37.9,-1.4,0.0,1.0,1.6,1.6,road,road,1,1,2203.3,6.50,55,0,871.20,-5.87,345.70
68.4,,riding,102.3,-2.79,-6.97,-0.245,120.9,0.0,0.0,39.8,-1.3,0.0,1.0,1.6,1.6,road,road,1,1,2207.0,6.24,52,0,873.58,-6.09,344.15
68.5,,riding,101.3,-2.91,-11.27,-0.400,119.0,0.0,0.0,40.5,-1.2,0.0,1.0,1.6,1.6,road,road,1,1,2210.1,5.89,52,0,875.99,-6.33,342.70
68.6,,riding,100.2,-3.13,-13.47,-0.484,116.3,0.0,0.0,45.0,-1.6,0.0,1.0,1.7,1.7,road,road,1,1,2213.2,5.48,52,0,878.43,-6.58,341.35
68.7,,riding,99.0,-3.23,-13.87,-0.504,113.4,0.0,0.0,46.9,-1.8,0.0,1.0,1.7,1.7,road,road,1,1,2216.2,5.03,53,0,880.89,-6.83,340.13
68.8,,riding,97.8,-3.30,-13.94,-0.513,110.4,0.0,0.0,47.5,-1.9,0.0,1.0,1.7,1.7,road,road,1,1,2219.2,4.57,54,0,883.38,-7.08,339.05
68.9,,riding,96.6,-3.37,-13.93,-0.519,107.4,0.0,0.0,47.8,-1.9,0.0,1.0,1.8,1.8,road,road,1,1,2222.0,4.11,56,0,885.89,-7.31,338.10
69.0,,riding,95.4,-3.42,-13.96,-0.527,104.4,0.0,0.0,47.9,-2.0,0.0,1.0,1.8,1.8,road,road,1,1,2224.9,3.65,58,0,888.41,-7.51,337.30
69.1,,riding,94.1,-3.45,-13.97,-0.534,101.3,0.0,0.0,48.0,-2.0,0.0,1.0,1.9,1.9,road,road,1,1,2227.5,3.21,60,0,890.95,-7.70,336.64
69.2,,riding,93.8,-0.82,-14.22,-0.545,98.1,0.0,0.0,48.0,-2.0,1.0,1.0,1.9,1.9,road,road,1,1,2230.2,2.79,61,0,893.49,-7.87,336.13
69.3,,riding,95.4,4.37,-14.44,-0.545,94.9,0.0,0.0,48.0,-2.0,1.0,1.0,1.8,1.8,road,road,1,1,2232.9,2.41,61,0,896.10,-8.03,335.75
69.4,,riding,96.9,4.19,-11.00,-0.409,91.9,0.0,0.0,48.0,-2.1,1.0,0.0,0.0,1.8,road,road,1,1,2235.7,2.07,60,0,898.77,-8.20,335.51
69.5,,riding,98.5,4.44,-2.12,-0.077,90.9,0.0,0.0,36.6,-1.2,1.0,0.0,0.0,1.7,road,road,1,1,2238.5,1.72,58,0,901.49,-8.38,335.38
69.6,,riding,100.1,4.27,-12.15,-0.437,88.9,0.0,0.0,37.7,-1.1,1.0,1.0,1.7,1.7,road,road,1,1,2241.3,1.34,56,0,904.25,-8.56,335.34
69.7,,riding,101.5,4.06,-14.00,-0.496,86.1,0.0,0.0,43.8,-1.6,1.0,1.0,1.6,1.6,road,road,1,1,2244.1,0.90,56,0,907.05,-8.76,335.40
69.8,,riding,102.9,3.76,-14.15,-0.495,83.3,0.0,0.0,46.3,-1.8,1.0,1.0,1.6,1.6,road,road,1,1,2246.9,0.43,55,0,909.89,-8.97,335.59
69.9,,riding,104.1,3.53,-14.26,-0.493,80.4,0.0,0.0,47.3,-1.9,1.0,1.0,1.5,1.5,road,road,1,1,2249.8,-0.07,55,0,912.75,-9.19,335.92
70.0,,riding,105.4,3.38,-14.27,-0.488,77.6,0.0,0.0,47.7,-1.9,1.0,1.0,1.5,1.5,road,road,1,1,2252.6,-0.58,56,0,915.62,-9.40,336.39
70.1,,riding,106.5,3.18,-14.36,-0.486,74.7,0.0,0.0,47.9,-1.9,1.0,1.0,1.5,1.5,road,road,1,1,2255.5,-1.10,58,0,918.50,-9.61,337.01
70.2,,riding,107.6,3.01,-14.38,-0.481,71.9,0.0,0.0,48.0,-1.9,1.0,1.0,1.4,1.4,road,road,1,1,2258.4,-1.62,60,0,921.37,-9.81,337.78
70.3,,riding,108.6,2.83,-14.39,-0.477,69.1,0.0,0.0,48.0,-1.9,1.0,1.0,1.4,1.4,road,road,1,1,2261.2,-2.15,63,0,924.23,-9.98,338.71
70.4,,riding,108.6,-0.14,1.88,0.062,67.6,0.0,0.0,38.6,0.3,1.0,1.0,1.4,1.4,road,road,1,1,2264.1,-2.67,66,0,927.05,-10.15,339.79
70.5,,riding,109.0,1.22,1.65,0.054,68.5,0.0,0.0,1.2,1.5,1.0,1.0,1.4,1.4,road,road,1,1,2267.0,-3.17,67,0,929.83,-10.30,340.97
70.6,,riding,109.8,2.24,2.19,0.072,68.4,0.0,0.0,1.3,1.0,1.0,0.0,0.0,1.4,road,road,1,1,2269.8,-3.80,67,0,932.64,-10.45,342.15
70.7,,riding,110.5,1.95,11.46,0.373,69.9,0.0,0.0,-22.8,1.7,1.0,0.0,0.0,1.4,road,road,1,1,2272.6,-4.56,67,0,935.48,-10.59,343.30
70.8,,riding,111.0,1.32,10.61,0.344,72.6,0.0,0.0,-36.2,2.5,1.0,0.0,0.0,1.4,road,road,1,1,2275.5,-5.50,69,0,938.35,-10.73,344.40
70.9,,riding,111.9,2.45,2.09,0.067,73.5,0.0,0.0,-31.5,1.3,1.0,0.0,0.0,1.3,road,road,1,1,2278.1,-6.69,76,0,941.29,-10.86,345.38
